label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
G,0.0,0.0,0.0,-0.042712390422821045,-0.055823564529418945,-0.019503718320706298,-0.06490600109100342,-0.14498937129974365,-0.027490822676995208,-0.07272166013717651,-0.2154761552810669,-0.03730645224867146,-0.0696602463722229,-0.27191898226737976,-0.04596724927840512,-0.03750842809677124,-0.20865219831466675,-0.01153497033236306,-0.04470646381378174,-0.30638864636421204,-0.03676925421176236,-0.050108492374420166,-0.3652101159095764,-0.048991410140374114,-0.05070751905441284,-0.41580408811569214,-0.05659041747865956,-0.001230478286743164,-0.19454672932624817,-0.01772730246601384,-0.0088043212890625,-0.2532309889793396,-0.06419690892515462,-0.018322408199310303,-0.1864524483680725,-0.07195235237894337,-0.018734872341156006,-0.1342911720275879,-0.06338117465791981,0.034724414348602295,-0.16776388883590698,-0.027574563477614333,0.025082767009735107,-0.195896178483963,-0.07210549161253255,0.009394466876983643,-0.1261546015739441,-0.061802713279107024,0.0046495795249938965,-0.08600723743438721,-0.04053174898443501,0.06947976350784302,-0.13235688209533691,-0.03915615573940556,0.059689998626708984,-0.16236037015914917,-0.06439430460748952,0.0423283576965332,-0.11892867088317871,-0.05383422792372983,0.0363655686378479,-0.09225577116012573,-0.03814687401471417
G,0.0,0.0,0.0,-0.04260861873626709,-0.055889010429382324,-0.01959201484190487,-0.06467306613922119,-0.14513272047042847,-0.02769569470750355,-0.07257848978042603,-0.21559858322143555,-0.0375993659274485,-0.06933057308197021,-0.2721272110939026,-0.04637267044948601,-0.037944257259368896,-0.20867305994033813,-0.011694030605426065,-0.044936418533325195,-0.30650317668914795,-0.03711990243958496,-0.05009204149246216,-0.3656264841556549,-0.04945927090214752,-0.05028796195983887,-0.41651664674282074,-0.0571141575949099,-0.0016564726829528809,-0.1945667266845703,-0.017895811937918893,-0.008908271789550781,-0.25400325655937195,-0.06460643536614441,-0.018577754497528076,-0.1869821846485138,-0.07238259888457321,-0.019011199474334717,-0.13458049297332764,-0.06373069412278198,0.03439897298812866,-0.1676972210407257,-0.027759093560447923,0.02514106035232544,-0.1961708664894104,-0.07253866619633698,0.009412050247192383,-0.12623995542526245,-0.06218973896669411,0.004752695560455322,-0.08592653274536133,-0.04078735015558266,0.06930726766586304,-0.13213402032852173,-0.03934853128360771,0.05965548753738403,-0.16251572966575623,-0.0647517738418486,0.042315661907196045,-0.1188625693321228,-0.054143834628334275,0.03645193576812744,-0.09201925992965698,-0.03836984536813759
G,0.0,0.0,0.0,-0.042277991771698,-0.056760191917419434,-0.01880355964892999,-0.06449848413467407,-0.14620542526245117,-0.026606336641251005,-0.0724477767944336,-0.2162339687347412,-0.036303928527175344,-0.06923621892929077,-0.2727944850921631,-0.04490747157031194,-0.03830277919769287,-0.2097240388393402,-0.011131894248663343,-0.0449257493019104,-0.3067750930786133,-0.036492890152274526,-0.049908578395843506,-0.3653503358364105,-0.048694624039470114,-0.05041158199310303,-0.4157945066690445,-0.0562409781246771,-0.00147932767868042,-0.19593510031700134,-0.017641624841033376,-0.008054494857788086,-0.2533518373966217,-0.06390019733005659,-0.017931699752807617,-0.18394768238067627,-0.07084716338211194,-0.018809795379638672,-0.13186746835708618,-0.06176214519435064,0.03491783142089844,-0.16878148913383484,-0.027822316098152555,0.026246070861816406,-0.19604924321174622,-0.0720045067697157,0.010472238063812256,-0.12481921911239624,-0.06072800460749761,0.005790233612060547,-0.08544081449508667,-0.03895806375437871,0.0698731541633606,-0.132341206073761,-0.039690187606154836,0.060676515102386475,-0.16103819012641907,-0.06429866928154127,0.04307138919830322,-0.1172555685043335,-0.05312101769739286,0.03716123104095459,-0.09245234727859497,-0.037183048608838476
G,0.0,0.0,0.0,-0.04266434907913208,-0.05677312612533569,-0.0189606666019273,-0.06469285488128662,-0.14556968212127686,-0.026756605823905488,-0.07194840908050537,-0.21535256505012512,-0.03638180041816952,-0.06918519735336304,-0.2721470594406128,-0.04483727062252285,-0.03838926553726196,-0.20906710624694824,-0.011161927824289819,-0.04529130458831787,-0.30640143156051636,-0.03626553410795452,-0.050190865993499756,-0.36509501934051514,-0.048208676969082376,-0.05079072713851929,-0.4154852032661438,-0.055526361559898874,-0.0013066530227661133,-0.19577747583389282,-0.017472753991754075,-0.008387267589569092,-0.25287988781929016,-0.06323651293423893,-0.017788290977478027,-0.18400582671165466,-0.07006119260695698,-0.018488824367523193,-0.13163697719573975,-0.06091066891458752,0.035257160663604736,-0.16898676753044128,-0.02743985386696579,0.025462985038757324,-0.19529986381530762,-0.07108472356703999,0.010267078876495361,-0.12477755546569824,-0.05996896023061993,0.0059539079666137695,-0.085601806640625,-0.038397905175955316,0.07035446166992188,-0.13309526443481445,-0.03912136027720692,0.06000804901123047,-0.1603812575340271,-0.06319067696240666,0.04293245077133179,-0.11719805002212524,-0.052047596072227975,0.03756403923034668,-0.0927513837814331,-0.036194757317574044
G,0.0,0.0,0.0,-0.04216361045837402,-0.056910693645477295,-0.01985061794435694,-0.06413882970809937,-0.1448189616203308,-0.0285851589581938,-0.0722779631614685,-0.2152363657951355,-0.03905134156262591,-0.06789445877075195,-0.27192097902297974,-0.048455214797613166,-0.03872257471084595,-0.20872437953948975,-0.012192425987777256,-0.04538911581039429,-0.3057030737400055,-0.03807365402495577,-0.050352513790130615,-0.36409246921539307,-0.05089523523962214,-0.05088168382644653,-0.41458915174007416,-0.05891439571892931,-0.0022488832473754883,-0.1942668855190277,-0.01825617507016375,-0.008218765258789062,-0.25197598338127136,-0.06520200028931811,-0.01780390739440918,-0.18358978629112244,-0.07295316710984423,-0.019195735454559326,-0.13140302896499634,-0.06449395671403124,0.03394538164138794,-0.16688162088394165,-0.0280089645824404,0.02638775110244751,-0.19588586688041687,-0.07301107302224352,0.010127246379852295,-0.125044584274292,-0.06244110569274142,0.004451155662536621,-0.08437097072601318,-0.04100557297384455,0.06864511966705322,-0.1301557421684265,-0.0394916783264847,0.05997580289840698,-0.16025111079216003,-0.06551461175000384,0.04208505153656006,-0.11610013246536255,-0.05521095797335818,0.03525584936141968,-0.0892716646194458,-0.03962402298962786
G,0.0,0.0,0.0,-0.04297196865081787,-0.05673098564147949,-0.019777916922834038,-0.06504696607589722,-0.14401471614837646,-0.02828410509195578,-0.07280391454696655,-0.21392685174942017,-0.03854379299249899,-0.06912243366241455,-0.27038490772247314,-0.04774268957939398,-0.03844410181045532,-0.20795634388923645,-0.011946886397566914,-0.045629918575286865,-0.3045392334461212,-0.0376708755191828,-0.05074363946914673,-0.3631404638290405,-0.0505507500764395,-0.051789164543151855,-0.4137832522392273,-0.058573226064112305,-0.0021218061447143555,-0.19440343976020813,-0.01799290309813273,-0.009082973003387451,-0.25109320878982544,-0.06440370771255743,-0.0182650089263916,-0.18431198596954346,-0.07229298594560873,-0.01964503526687622,-0.1323949694633484,-0.06394248697128546,0.03397411108016968,-0.16779598593711853,-0.02768746632304442,0.02437424659729004,-0.19500455260276794,-0.07192363086309683,0.008881926536560059,-0.12557059526443481,-0.06168050560322058,0.003584623336791992,-0.08547985553741455,-0.0406170325275923,0.06844615936279297,-0.1319563388824463,-0.039157650053169846,0.05767965316772461,-0.15919899940490723,-0.06440068277683508,0.04043018817901611,-0.11557626724243164,-0.054040639280941605,0.034446775913238525,-0.08911162614822388,-0.03847583997216475
G,0.0,0.0,0.0,-0.04247802495956421,-0.05502980947494507,-0.018981657043738664,-0.0644371509552002,-0.14437109231948853,-0.026862206921620668,-0.07209289073944092,-0.21436807513237,-0.03654734888736755,-0.0682113766670227,-0.27050212025642395,-0.045220573485536875,-0.03783339262008667,-0.20805221796035767,-0.0115851751125291,-0.04509568214416504,-0.30496275424957275,-0.036755410075826944,-0.04990905523300171,-0.3631793260574341,-0.04901466989581138,-0.050238966941833496,-0.4135742038488388,-0.056732532621069254,-0.0012746453285217285,-0.19391626119613647,-0.01792834983830005,-0.009122908115386963,-0.2505871057510376,-0.0639633993214801,-0.0179252028465271,-0.1810021996498108,-0.07093200185958892,-0.018204033374786377,-0.12954974174499512,-0.06206927174393684,0.03489571809768677,-0.16673371195793152,-0.02786307880346328,0.025016367435455322,-0.19631922245025635,-0.07217723974649459,0.00967562198638916,-0.12450426816940308,-0.060790737212343515,0.004868686199188232,-0.08442634344100952,-0.039046094805641474,0.06939369440078735,-0.1304081678390503,-0.03947711089317352,0.0595284104347229,-0.1602449119091034,-0.06499649682704955,0.041644155979156494,-0.11521518230438232,-0.05403637984458953,0.03512793779373169,-0.08867180347442627,-0.03811954805318862
G,0.0,0.0,0.0,-0.04260396957397461,-0.05503427982330322,-0.01928317372657773,-0.06494408845901489,-0.14395928382873535,-0.027525691436309785,-0.07266789674758911,-0.21433985233306885,-0.03749255848087785,-0.06867879629135132,-0.2711693048477173,-0.046410746993203134,-0.03855419158935547,-0.20845305919647217,-0.012062041209716767,-0.04595303535461426,-0.3055976927280426,-0.03785202291764733,-0.050634920597076416,-0.36455363035202026,-0.05030906957544801,-0.05080026388168335,-0.4151962548494339,-0.057965979100842446,-0.0018092989921569824,-0.19498667120933533,-0.018314367280979127,-0.009684145450592041,-0.25105220079421997,-0.06518673163809297,-0.01866811513900757,-0.18044453859329224,-0.07214325678505418,-0.01890099048614502,-0.12761211395263672,-0.0628101528898668,0.03469282388687134,-0.1684046983718872,-0.028249325351495713,0.024265527725219727,-0.1943594217300415,-0.07293094706692216,0.009374439716339111,-0.12293380498886108,-0.061679657669444055,0.005471169948577881,-0.08370637893676758,-0.039772320659537286,0.0697062611579895,-0.1326637864112854,-0.03989195090689179,0.058918654918670654,-0.15924715995788574,-0.06498970103420731,0.04166841506958008,-0.11427807807922363,-0.053997803600211114,0.036358773708343506,-0.08903336524963379,-0.03802270826854226
G,0.0,0.0,0.0,-0.04253864288330078,-0.05537080764770508,-0.019167200103041182,-0.0647239089012146,-0.1444714069366455,-0.027374282851454268,-0.07244771718978882,-0.21478328108787537,-0.03737565539741183,-0.0682939887046814,-0.27145639061927795,-0.04637562893294955,-0.038297414779663086,-0.20858514308929443,-0.012029858678218375,-0.045304954051971436,-0.30587977170944214,-0.037954107299086104,-0.050182342529296875,-0.3646996021270752,-0.050522383674618254,-0.050819575786590576,-0.41518156230449677,-0.05823992229962016,-0.0016224980354309082,-0.19482865929603577,-0.018411741032835494,-0.009694516658782959,-0.2512928247451782,-0.06543226949834491,-0.01867532730102539,-0.18108642101287842,-0.07260042093658114,-0.019003093242645264,-0.12870806455612183,-0.06342738531493808,0.03487128019332886,-0.1681790053844452,-0.028451292216416846,0.02433145046234131,-0.19489720463752747,-0.07329072467946673,0.009342491626739502,-0.1233091950416565,-0.06206940524243976,0.00527876615524292,-0.08418214321136475,-0.04014728255533839,0.06992524862289429,-0.132377028465271,-0.04017795659565593,0.059030354022979736,-0.1596945822238922,-0.06536136232280398,0.041581034660339355,-0.11457294225692749,-0.05424764789604808,0.03601968288421631,-0.0892183780670166,-0.038162231817480574
G,0.0,0.0,0.0,-0.0424153208732605,-0.055708348751068115,-0.01887813190953125,-0.06399083137512207,-0.14418244361877441,-0.02712601031200279,-0.0715407133102417,-0.21386462450027466,-0.03717726635770191,-0.06770521402359009,-0.2702297568321228,-0.04623789134458889,-0.038140714168548584,-0.2079572081565857,-0.011988533465427054,-0.04510372877120972,-0.3045564889907837,-0.03804182800487865,-0.049909353256225586,-0.36288273334503174,-0.05077034774259914,-0.05007702112197876,-0.4134179651737213,-0.05865698847011913,-0.001431584358215332,-0.19426414370536804,-0.01862696166173805,-0.009135544300079346,-0.2512400448322296,-0.0656865106804787,-0.018731534481048584,-0.18120914697647095,-0.07301273363665928,-0.019368231296539307,-0.12876617908477783,-0.06402580606774677,0.03503084182739258,-0.16732415556907654,-0.028877705140274657,0.02453988790512085,-0.19357097148895264,-0.07384218442277302,0.009158730506896973,-0.12203115224838257,-0.06274671274260868,0.0050871968269348145,-0.08267134428024292,-0.040937987892192496,0.06978398561477661,-0.13132405281066895,-0.04078308287100185,0.058348894119262695,-0.15797805786132812,-0.06621828842000355,0.04079699516296387,-0.11266201734542847,-0.05523046645359386,0.035572350025177,-0.08715879917144775,-0.0392384396775185
G,0.0,0.0,0.0,-0.04246324300765991,-0.05541139841079712,-0.01921595345230287,-0.06417340040206909,-0.14399486780166626,-0.027576320720626768,-0.07195162773132324,-0.21373382210731506,-0.03763001124353593,-0.06828004121780396,-0.27045750617980957,-0.04667755301089471,-0.038456499576568604,-0.20788684487342834,-0.012116198343946394,-0.04544270038604736,-0.3043288588523865,-0.03822828168959802,-0.0502094030380249,-0.36285650730133057,-0.050985441459133085,-0.05039632320404053,-0.4135177284479141,-0.058871813965751585,-0.0016677379608154297,-0.19435593485832214,-0.018564461646391806,-0.009287774562835693,-0.25134730339050293,-0.06557288478107637,-0.01854419708251953,-0.18114200234413147,-0.0728851751515407,-0.018985211849212646,-0.12870264053344727,-0.06387357871027177,0.034836769104003906,-0.1675010621547699,-0.028660041196062025,0.024450302124023438,-0.19350740313529968,-0.07369001666994279,0.009257793426513672,-0.12196230888366699,-0.06263239393921083,0.005200088024139404,-0.08269542455673218,-0.04082892919869607,0.06957089900970459,-0.1315508484840393,-0.0404229396113891,0.05814385414123535,-0.15788227319717407,-0.06596062044592088,0.040740251541137695,-0.1122702956199646,-0.054984991354658064,0.03550529479980469,-0.08666211366653442,-0.03897750834913438
G,0.0,0.0,0.0,-0.042405664920806885,-0.05501878261566162,-0.019310435119507474,-0.06401091814041138,-0.14409029483795166,-0.027709305125711126,-0.07184308767318726,-0.2140783965587616,-0.03777499108338134,-0.0681869387626648,-0.2707885801792145,-0.046894594866273565,-0.03873777389526367,-0.2082718312740326,-0.012231454092500371,-0.045929670333862305,-0.3047506511211395,-0.038480918693778676,-0.05040222406387329,-0.36342647671699524,-0.05141990988278167,-0.04989802837371826,-0.4142903983592987,-0.05941054581427352,-0.0017766356468200684,-0.19469338655471802,-0.01868926345133559,-0.009301722049713135,-0.25249195098876953,-0.06589342265152709,-0.01859205961227417,-0.18220162391662598,-0.07325771062397735,-0.018954217433929443,-0.1296345591545105,-0.06419451891207473,0.03500908613204956,-0.16791251301765442,-0.02879528685235755,0.02438664436340332,-0.19564610719680786,-0.07412179915928618,0.009292960166931152,-0.12364089488983154,-0.06295299141430633,0.005277693271636963,-0.08387458324432373,-0.04095601274394767,0.0700383186340332,-0.1321239471435547,-0.0405475868167855,0.05821925401687622,-0.15970361232757568,-0.0664102545263745,0.04129761457443237,-0.1134728193283081,-0.055276565093038244,0.036571383476257324,-0.08735543489456177,-0.03904509900831954
G,0.0,0.0,0.0,-0.04224735498428345,-0.05482637882232666,-0.01896703837977043,-0.06379669904708862,-0.14426052570343018,-0.02713494597540489,-0.07162731885910034,-0.21422085165977478,-0.03703430703447452,-0.0681256651878357,-0.2708805799484253,-0.04604057631061664,-0.03819054365158081,-0.2080952227115631,-0.012088011378210695,-0.04533660411834717,-0.30464938282966614,-0.03824860266016117,-0.05017966032028198,-0.3630756139755249,-0.051048215837937505,-0.05013495683670044,-0.41377198696136475,-0.05895073002741924,-0.0013328194618225098,-0.1945149302482605,-0.018680697666269452,-0.008778572082519531,-0.2522023618221283,-0.06564923411772838,-0.018435120582580566,-0.18169260025024414,-0.07280564344094387,-0.01896822452545166,-0.12942653894424438,-0.06370301580594173,0.03529757261276245,-0.16774260997772217,-0.028901154534679563,0.024894118309020996,-0.19578492641448975,-0.07402861154244533,0.00946509838104248,-0.12344056367874146,-0.06265547162459484,0.00542140007019043,-0.08393114805221558,-0.0406228344754993,0.07019263505935669,-0.1319330334663391,-0.040746108056765706,0.05859673023223877,-0.1599908471107483,-0.06645289099381557,0.041352689266204834,-0.11356323957443237,-0.05518100819156757,0.03655368089675903,-0.08764505386352539,-0.03893319180772892
G,0.0,0.0,0.0,-0.04240739345550537,-0.054930925369262695,-0.019042405730886003,-0.06385117769241333,-0.14444959163665771,-0.02720237659553959,-0.07170629501342773,-0.21447068452835083,-0.03711627187470867,-0.06843125820159912,-0.27120205760002136,-0.046149203053516885,-0.03858083486557007,-0.20820394158363342,-0.011941598228020212,-0.04560309648513794,-0.30464375019073486,-0.03818201782445385,-0.05032610893249512,-0.3631437420845032,-0.0511332167897649,-0.050247013568878174,-0.4140024781227112,-0.05915829675535633,-0.0016841292381286621,-0.19484585523605347,-0.018471456563872835,-0.009100258350372314,-0.25237658619880676,-0.0654246448193021,-0.018541038036346436,-0.18182891607284546,-0.07265527682642414,-0.019142627716064453,-0.12940877676010132,-0.06364119189123585,0.03497624397277832,-0.16815435886383057,-0.028654643765491983,0.024747490882873535,-0.19619464874267578,-0.07379210131506397,0.009411633014678955,-0.12378621101379395,-0.06246917085985615,0.005176901817321777,-0.08384108543395996,-0.040468843153519174,0.06983476877212524,-0.13228201866149902,-0.040483956656260034,0.05848395824432373,-0.16046389937400818,-0.06634168463091328,0.04126018285751343,-0.1140168309211731,-0.05519982563595249,0.03629279136657715,-0.08764278888702393,-0.03900969537238552
G,0.0,0.0,0.0,-0.0418124794960022,-0.05482208728790283,-0.02043347756840319,-0.06353598833084106,-0.14498001337051392,-0.02881794001437754,-0.07151907682418823,-0.21538814902305603,-0.03863784808196158,-0.06838691234588623,-0.27301183342933655,-0.04740971091665358,-0.03776496648788452,-0.20956668257713318,-0.01239568132437796,-0.045357584953308105,-0.30568835139274597,-0.038223614427224106,-0.04998821020126343,-0.36414405703544617,-0.05083051461257071,-0.04992252588272095,-0.414822056889534,-0.05864071238316626,-0.0006920695304870605,-0.19635847210884094,-0.018135206284895844,-0.008508920669555664,-0.2525370419025421,-0.0650882883695516,-0.017647087574005127,-0.18127113580703735,-0.07224187392272086,-0.018110156059265137,-0.1282218098640442,-0.06303070622958273,0.035909175872802734,-0.16966745257377625,-0.027698400872722573,0.026047945022583008,-0.19645628333091736,-0.0730383856920156,0.010720014572143555,-0.12390744686126709,-0.06209610167421431,0.006027936935424805,-0.083965003490448,-0.04020602020897002,0.07077902555465698,-0.13399773836135864,-0.03900658104099364,0.060697972774505615,-0.16199317574501038,-0.06504988062657446,0.04326200485229492,-0.1158800721168518,-0.05433309215582938,0.03734290599822998,-0.08979576826095581,-0.03837639230765433
G,0.0,0.0,0.0,-0.042064785957336426,-0.05476653575897217,-0.019851642307671113,-0.06358426809310913,-0.14519715309143066,-0.02798344811502318,-0.0712617039680481,-0.21559402346611023,-0.03766705898645739,-0.06856143474578857,-0.2731049060821533,-0.04639356641176562,-0.03839153051376343,-0.20956933498382568,-0.012365649101170106,-0.045381128787994385,-0.3063262701034546,-0.03838463185432772,-0.049622952938079834,-0.3652341663837433,-0.0510824253976665,-0.04927438497543335,-0.41620782017707825,-0.0589002413869224,-0.0012934207916259766,-0.1961992084980011,-0.018348139357598825,-0.00900202989578247,-0.2532452940940857,-0.06527467502358775,-0.018153607845306396,-0.1817333698272705,-0.07222172303202967,-0.018600642681121826,-0.12834316492080688,-0.06287009699347834,0.03545302152633667,-0.1694144606590271,-0.028106479552420183,0.025854408740997314,-0.19696727395057678,-0.07331522984507899,0.010619580745697021,-0.12421435117721558,-0.062109523099692865,0.006093442440032959,-0.08413445949554443,-0.040056918394597574,0.07050102949142456,-0.133608877658844,-0.03957472054365496,0.060548365116119385,-0.1625591516494751,-0.06546726508143763,0.04313981533050537,-0.1162569522857666,-0.054543734174998804,0.03746670484542847,-0.08996522426605225,-0.038464360517295404
G,0.0,0.0,0.0,-0.04190939664840698,-0.05494779348373413,-0.019515120809529662,-0.06329518556594849,-0.14514267444610596,-0.027500694071505905,-0.070670485496521,-0.21538588404655457,-0.0371570972852453,-0.06701844930648804,-0.2724609971046448,-0.04569710177705133,-0.03625422716140747,-0.20935630798339844,-0.011749681470547557,-0.043783605098724365,-0.3056591749191284,-0.03712502253577554,-0.04928886890411377,-0.3636801838874817,-0.049159695779536605,-0.04985421895980835,-0.4136333614587784,-0.056582925295089126,0.00047135353088378906,-0.19556495547294617,-0.017914764036987663,-0.008049845695495605,-0.25213736295700073,-0.06409703699276292,-0.018130779266357422,-0.1816014051437378,-0.07073961702511156,-0.018413424491882324,-0.12933564186096191,-0.061371234630797744,0.03665894269943237,-0.16844451427459717,-0.027856481646750808,0.025479257106781006,-0.19589832425117493,-0.07216131446287477,0.009945392608642578,-0.12410026788711548,-0.06075087321326578,0.006367206573486328,-0.08526843786239624,-0.03883925211951578,0.07128137350082397,-0.13257473707199097,-0.039537714248155,0.060879409313201904,-0.16137051582336426,-0.0642564719669565,0.043549954891204834,-0.11702555418014526,-0.05310863388106668,0.038841962814331055,-0.09243607521057129,-0.037172564690564514
G,0.0,0.0,0.0,-0.04218333959579468,-0.05383598804473877,-0.01928215330413252,-0.06362909078598022,-0.1444907784461975,-0.02707070155015856,-0.07100975513458252,-0.2149403989315033,-0.03651054618826777,-0.06831783056259155,-0.27232980728149414,-0.04488175777665049,-0.037464678287506104,-0.20918217301368713,-0.011930649596664011,-0.044322431087493896,-0.3064787983894348,-0.03741306854358584,-0.04880791902542114,-0.364973247051239,-0.049508426766308844,-0.04831075668334961,-0.41522176563739777,-0.05697175158134371,-0.00047087669372558594,-0.19568705558776855,-0.018139312471660674,-0.00857466459274292,-0.25266385078430176,-0.06439751056900889,-0.018422603607177734,-0.18131983280181885,-0.07076144633761317,-0.018524229526519775,-0.12848877906799316,-0.061171781699570715,0.036061644554138184,-0.16875097155570984,-0.028127307500156462,0.025503993034362793,-0.19671186804771423,-0.07232626942864329,0.010041654109954834,-0.12450838088989258,-0.060678098778637946,0.0065149664878845215,-0.08537036180496216,-0.038650103341254294,0.07112234830856323,-0.1329135298728943,-0.039850309919032156,0.060814738273620605,-0.1621144413948059,-0.0646658283280459,0.043439388275146484,-0.1173136830329895,-0.05355972094407946,0.038867831230163574,-0.0925334095954895,-0.037659928630503714
G,0.0,0.0,0.0,-0.042486608028411865,-0.05548065900802612,-0.019457173569364272,-0.06356459856033325,-0.14476042985916138,-0.027664194850487434,-0.07088363170623779,-0.21441015601158142,-0.037591801060600005,-0.06828969717025757,-0.2717878818511963,-0.04643374778167697,-0.03810673952102661,-0.21021193265914917,-0.011529726943237506,-0.04458117485046387,-0.30635949969291687,-0.0374598103000352,-0.049471259117126465,-0.36467796564102173,-0.04997335471050235,-0.049572110176086426,-0.41504882276058197,-0.057592825068397246,-0.0008928775787353516,-0.19678166508674622,-0.017804100213808738,-0.009102702140808105,-0.2536880671977997,-0.06437138564722034,-0.019093692302703857,-0.18318086862564087,-0.07133755184547397,-0.019357144832611084,-0.13092398643493652,-0.06203005187050792,0.03586149215698242,-0.16992536187171936,-0.027884471265835487,0.025043487548828125,-0.19623860716819763,-0.0725317905081937,0.009900093078613281,-0.12413251399993896,-0.06130459628836604,0.006486237049102783,-0.08531028032302856,-0.03933851145045253,0.07117438316345215,-0.134107768535614,-0.03969457469717952,0.0598873496055603,-0.1618848443031311,-0.06453958250419589,0.04257667064666748,-0.11659866571426392,-0.05331438131467792,0.0380094051361084,-0.09172821044921875,-0.03719736732379886
G,0.0,0.0,0.0,-0.0418429970741272,-0.05584394931793213,-0.019043813107884944,-0.0623818039894104,-0.14436179399490356,-0.027226465402520716,-0.06995916366577148,-0.21359404921531677,-0.037295597253717006,-0.06791877746582031,-0.27018117904663086,-0.046343381164945185,-0.03719085454940796,-0.20916405320167542,-0.01197143236396414,-0.04403889179229736,-0.3058059811592102,-0.038188791482127726,-0.04860544204711914,-0.3644871115684509,-0.051249614565051616,-0.04846078157424927,-0.4152114540338516,-0.059335055409349025,-0.0004165768623352051,-0.19539958238601685,-0.01846752187458378,-0.007517814636230469,-0.25210630893707275,-0.06520372128335339,-0.01795518398284912,-0.18315252661705017,-0.07266507541982037,-0.019520103931427002,-0.13171958923339844,-0.06397320574370724,0.036155104637145996,-0.16831684112548828,-0.02864705270377499,0.026299357414245605,-0.19496628642082214,-0.07296544557658535,0.01011037826538086,-0.12402105331420898,-0.06175003072468144,0.005208194255828857,-0.08533281087875366,-0.040064195750630915,0.07116979360580444,-0.13206076622009277,-0.04058572149125439,0.06122887134552002,-0.16046595573425293,-0.0652746731623779,0.04293936491012573,-0.11653780937194824,-0.0540105166122089,0.03672295808792114,-0.09182363748550415,-0.037999587713159144
G,0.0,0.0,0.0,-0.04203420877456665,-0.055179059505462646,-0.01886389760763052,-0.06271421909332275,-0.14410042762756348,-0.026825947524017124,-0.07028114795684814,-0.21381807327270508,-0.036702500493234425,-0.0681115984916687,-0.2703843414783478,-0.045598758221572666,-0.03729933500289917,-0.20878851413726807,-0.011890211910909443,-0.04387199878692627,-0.3058762550354004,-0.03806694394440058,-0.048443734645843506,-0.3648483157157898,-0.05108157715291384,-0.04832112789154053,-0.41550908982753754,-0.05914498663038614,-0.0006164908409118652,-0.1950322985649109,-0.018377277837103634,-0.007771313190460205,-0.2512863576412201,-0.06516315585464838,-0.017991602420806885,-0.18247243762016296,-0.07262308693022135,-0.019372880458831787,-0.1310175061225891,-0.06393362379164103,0.03593039512634277,-0.16809067130088806,-0.02852530016095045,0.02607482671737671,-0.19465750455856323,-0.07282019949049356,0.010068655014038086,-0.12378501892089844,-0.061605388135618,0.005326449871063232,-0.08500248193740845,-0.039935933263009815,0.07090705633163452,-0.1319897174835205,-0.040427045733636646,0.06092947721481323,-0.16052043437957764,-0.06524965709537867,0.04280829429626465,-0.11651051044464111,-0.05411027914375666,0.03688591718673706,-0.0915631651878357,-0.038155378610795765
G,0.0,0.0,0.0,-0.04219925403594971,-0.05523407459259033,-0.019010386079514774,-0.06341826915740967,-0.14530342817306519,-0.026754540041054042,-0.07133889198303223,-0.2154509425163269,-0.03632636798914746,-0.06806451082229614,-0.27216315269470215,-0.04486069141324833,-0.03750544786453247,-0.21016550064086914,-0.01104816666241959,-0.04432332515716553,-0.30640608072280884,-0.03684831468757466,-0.04900330305099487,-0.3647499084472656,-0.04950136376913861,-0.04885125160217285,-0.41523900628089905,-0.05736850260194615,-0.0007717013359069824,-0.1965881586074829,-0.017462535411084446,-0.007443904876708984,-0.2525175213813782,-0.06400492845472172,-0.017295539379119873,-0.18218481540679932,-0.0710589146464713,-0.018229126930236816,-0.13004004955291748,-0.06199097318943814,0.035603344440460205,-0.1697324812412262,-0.027650338247383388,0.02621668577194214,-0.19562485814094543,-0.0720882570594199,0.010059654712677002,-0.12414640188217163,-0.06089656858142689,0.005239546298980713,-0.08522248268127441,-0.039171651586855205,0.07010173797607422,-0.1338564157485962,-0.03958624286946133,0.06033897399902344,-0.16082710027694702,-0.06457566528018788,0.04186666011810303,-0.11576372385025024,-0.05358230753239468,0.0355224609375,-0.09041225910186768,-0.03772166429456547
